,squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard
8583,91114,seventy-one,54,75295,1,2,1990,False,True,6172,463,271,False,4,9116972.0,Basic,has pool and no yard
8584,82651,one hundred,29,53034,2,3,1990,True,True,6561,3307,707,False,4,8274315.0,Luxury,has pool and has yard
8585,47353,twenty-two,15,38565,7,8,2011,False,False,2268,1330,977,False,6,4743129.1,Basic,has pool and has yard
8586,25018,one hundred,40,68676,10,10,2007,True,False,8163,201,814,True,1,2511418.7,Basic,has pool and no yard
8587,10288,ninety-four,44,3722,4,9,2016,True,True,5733,9399,264,False,7,1031927.6,Basic,has pool and no yard
8588,57085,thirty-two,26,90052,2,2,2004,True,False,8033,8013,983,False,9,5714000.4,Luxury,has pool and has yard
8589,62281,eighty-seven,70,62129,9,8,2010,True,True,1665,8292,863,True,1,6239393.0,Luxury,has pool and has yard
8590,75549,seventy-seven,70,53936,3,7,2005,True,False,6519,9792,859,False,4,7562030.5,Basic,no pool and no yard
8591,11580,fifty-nine,75,12738,7,4,1999,False,True,8762,1964,991,True,6,1169617.9,Basic,no pool and has yard
8592,45229,ninety-four,66,46242,3,10,2004,False,True,5560,2896,497,False,5,4531305.4,Basic,has pool and no yard
8593,44565,seventy-eight,40,34919,2,8,2005,False,True,8312,1745,685,True,10,4463078.5,Basic,no pool and has yard
8594,1782,sixty-four,33,13779,6,7,1998,True,True,4996,9775,839,False,2,184784.8,Basic,has pool and no yard
8595,97593,sixty-two,24,65628,5,5,1995,True,True,5893,7623,871,False,9,9760509.5,Basic,no pool and no yard
8596,37567,sixty-five,62,40714,8,4,2010,False,True,2062,5631,286,True,8,3764024.0,Basic,has pool and no yard
8597,91992,forty,45,73321,2,7,2015,False,True,2030,9555,209,True,1,9206945.5,Basic,has pool and no yard
8598,92016,fifty-eight,72,7997,2,5,2008,False,False,2885,5743,616,True,10,9206998.8,Basic,no pool and has yard
8599,47027,sixty-four,50,12453,2,6,2017,False,True,5716,3255,334,True,4,4704701.7,Basic,no pool and no yard
8600,35562,eighty,58,35855,3,6,2001,False,False,6235,5507,800,True,7,3560786.1,Basic,has pool and no yard
8601,68162,sixty-four,98,81335,2,7,2020,False,True,5490,7534,292,False,3,6825255.0,Basic,has pool and no yard
8602,30830,seventy,49,36132,8,1,2000,True,False,6207,8573,745,False,5,3090623.0,Luxury,has pool and has yard
8603,77776,sixty-eight,7,8289,4,6,2010,False,False,5333,8925,186,True,3,7778582.0,Basic,no pool and no yard
8604,53818,fifty-three,44,79755,8,10,1999,False,False,1743,8920,416,False,0,5386139.9,Basic,no pool and no yard
8605,73917,seventy-four,91,32904,1,10,1990,True,False,9524,9361,816,True,3,7405490.0,Basic,no pool and has yard
8606,92675,five,9,50856,4,2,2017,False,False,9383,2773,664,True,8,9274886.7,Basic,has pool and has yard
8607,70159,forty-six,74,4159,5,10,2019,False,False,6333,3326,985,False,6,7019489.9,Basic,has pool and no yard
8608,74810,nineteen,97,78485,10,6,2017,True,True,6040,2747,150,True,3,7492753.7,Basic,no pool and has yard
8609,63891,forty-one,24,77669,10,2,2020,True,False,7812,7428,171,True,4,6398575.0,Luxury,has pool and has yard
8610,10601,fifty-nine,7,98223,1,7,2021,False,False,6574,836,892,True,0,1062664.1,Basic,has pool and no yard
8611,85375,three,32,2021,9,6,2014,True,True,680,2046,634,True,4,8541495.4,Basic,no pool and no yard
8612,2559,fifty-nine,51,46843,5,6,2017,False,False,6182,5053,895,False,1,264370.7,Basic,no pool and has yard
8613,18101,six,97,20172,10,4,1992,True,True,8163,6252,377,False,2,1824739.2,Luxury,has pool and has yard
8614,44429,twenty-seven,58,24418,5,1,2016,False,False,3623,9418,196,True,4,4447469.6,Basic,no pool and no yard
8615,87780,thirty-six,33,86321,1,1,1999,True,True,1723,6776,217,True,0,8787571.9,Luxury,has pool and has yard
8616,42277,twenty-eight,57,37551,3,4,2020,True,False,8953,7642,262,False,5,4232611.0,Luxury,has pool and has yard
8617,14447,sixty-nine,94,42206,3,9,1991,True,True,7976,8465,850,False,4,1458693.1,Basic,no pool and has yard
8618,33205,ninety-four,68,72954,5,6,2000,True,False,9328,1438,338,True,5,3327752.0,Basic,no pool and has yard
8619,52132,ninety-one,65,36610,2,10,1999,False,False,5211,4362,105,True,2,5216554.9,Basic,no pool and no yard
8620,39549,sixty-two,7,45127,1,8,1992,False,True,3947,8127,533,True,7,3959426.2,Basic,no pool and has yard
8621,60514,twenty,14,97117,9,9,1992,True,True,5690,8536,114,False,3,6057452.2,Basic,has pool and no yard
8622,93499,twenty-four,41,60380,3,8,2006,False,False,3038,5256,253,False,3,9357814.6,Basic,has pool and has yard
8623,50241,eighty-two,57,53936,1,6,2001,False,True,4696,959,497,False,0,5029855.1,Basic,no pool and has yard
8624,28915,thirty-seven,35,83531,10,9,2014,False,False,4680,1402,336,False,4,2896715.4,Basic,no pool and has yard
8625,46790,eighty-two,18,12735,9,5,2013,True,False,6605,7414,275,True,2,4681489.3,Basic,no pool and no yard
8626,98780,twenty-one,53,98949,4,3,1990,False,True,1210,1104,700,True,4,9886719.0,Basic,has pool and has yard
8627,58362,nine,23,58166,10,9,2015,False,False,2303,2556,486,False,1,5846004.5,Basic,has pool and has yard
8628,11928,sixty-seven,61,59779,3,6,2015,False,True,733,1003,516,True,10,1198963.5,Basic,no pool and no yard
8629,41840,seventy-eight,60,83284,8,6,2011,False,False,7675,4072,882,True,3,4185921.1,Basic,no pool and no yard
8630,27538,ninety-four,82,24662,8,4,2019,True,False,3849,9384,496,True,4,2758284.9,Basic,no pool and has yard
8631,44438,ninety-six,93,62393,9,4,2014,True,True,6716,7562,918,False,9,4450823.4,Basic,no pool and has yard
8632,12373,eighteen,59,50723,6,1,1994,False,True,3868,3618,823,False,9,1245235.4,Basic,no pool and has yard
8633,3206,one hundred,72,45319,1,7,1990,False,False,8185,9120,343,True,8,331095.0,Basic,no pool and has yard
8634,14993,twenty-four,80,50377,5,6,2020,False,True,5003,5715,765,False,5,1501072.0,Basic,no pool and no yard
8635,72945,thirteen,75,46738,5,10,2003,True,True,7783,9907,678,False,2,7305011.3,Basic,has pool and no yard
8636,74810,sixty-five,94,45946,5,3,2013,True,False,417,9933,299,True,9,7489966.3,Basic,has pool and no yard
8637,1300,ninety-five,71,3711,4,7,2009,False,True,5233,6844,988,False,9,134967.9,Basic,no pool and has yard
8638,11303,seventy-two,62,24408,1,2,2011,True,True,6126,7561,179,True,6,1140133.1,Luxury,has pool and has yard
8639,67724,eighty,81,7207,2,6,1995,False,True,921,1932,128,False,2,6779991.5,Basic,no pool and has yard
8640,34195,sixty-five,95,18669,8,5,1992,False,True,8370,52,128,False,6,3435606.2,Basic,has pool and has yard
8641,57806,forty-nine,47,2842,6,1,2001,True,True,1667,5564,431,False,1,5790410.1,Luxury,has pool and has yard
8642,57722,twenty-one,69,50612,9,10,2020,True,True,5689,9188,518,True,0,5785132.0,Luxury,has pool and has yard
8643,62094,ninety-four,92,55584,6,1,2010,False,False,2454,3340,221,False,8,6218641.0,Basic,no pool and no yard
8644,99148,sixty-seven,55,91053,9,6,2021,False,False,2803,2700,137,True,1,9918736.1,Basic,no pool and has yard
8645,89512,eighty-six,87,77376,5,9,2001,True,True,6147,2150,131,True,0,8960225.1,Basic,has pool and no yard
8646,57210,ten,49,28837,10,2,2000,False,True,4533,5822,710,True,8,5728623.0,Basic,no pool and has yard
8647,46336,one,3,37727,8,6,2009,False,True,2133,152,799,True,3,4643781.9,Basic,has pool and has yard
8648,56145,thirty-five,37,18243,7,7,2006,False,False,9251,5411,717,True,10,5617752.6,Basic,has pool and has yard
8649,13494,three,88,83994,10,9,1991,False,False,927,702,879,True,4,1355903.1,Basic,no pool and has yard
8650,79002,twenty,11,980,2,3,1991,False,False,5981,5613,745,False,10,7900697.1,Basic,no pool and no yard
8651,58208,thirteen,90,73126,4,2,2020,True,False,8172,9188,745,True,3,5831806.0,Luxury,has pool and has yard
8652,71474,eighty-four,35,13061,5,8,2018,True,False,4363,549,442,True,8,7152718.8,Basic,no pool and has yard
8653,98209,forty-three,67,11091,2,8,2012,True,True,4714,8447,768,True,3,9826484.2,Basic,no pool and has yard
8654,41226,eighty-seven,22,4737,9,4,1995,True,True,2851,3963,681,True,4,4125343.5,Basic,no pool and no yard
8655,35122,seventy-three,43,20282,4,4,2001,True,False,2087,2590,112,False,2,3515208.1,Basic,no pool and no yard
8656,52220,twenty-two,19,70735,6,5,1994,False,True,7794,3913,217,True,6,5226840.4,Basic,no pool and has yard
8657,95063,eighty-nine,32,96709,1,6,1991,True,True,1284,2651,983,True,3,9511106.1,Basic,has pool and no yard
8658,73782,ninety-two,66,91270,8,7,1996,True,True,5708,9741,516,True,8,7383555.6,Basic,no pool and no yard
8659,16368,ninety-nine,85,6037,8,10,2007,True,True,5726,8799,637,True,1,1645556.7,Luxury,has pool and has yard
8660,84286,seventy-eight,94,7669,9,5,2001,False,True,9154,2452,561,True,7,8437788.1,Basic,no pool and has yard
8661,47039,thirty-four,47,26838,1,3,1990,False,True,8169,3695,662,True,3,4710291.0,Basic,has pool and no yard
8662,77726,twenty-three,1,65747,10,4,2003,True,False,5497,5984,885,True,6,7773518.3,Basic,no pool and no yard
8663,3912,seventy-three,12,2873,4,7,2011,True,True,8631,8798,569,False,9,395955.1,Basic,no pool and has yard
8664,93746,thirteen,13,47596,6,6,2003,True,False,5804,668,152,True,10,9376444.3,Basic,no pool and no yard
8665,44304,three,6,40895,8,10,1992,True,True,5065,9117,218,False,10,4433938.2,Basic,has pool and no yard
8666,27400,twenty-five,31,11013,1,4,1992,False,True,7569,3636,631,False,2,2747740.2,Basic,no pool and has yard
8667,53056,ninety-seven,71,68087,10,6,2005,False,True,5748,3062,255,True,3,5310121.5,Basic,no pool and no yard
8668,80691,fifty-one,13,98637,10,5,2005,True,True,2967,6794,794,False,7,8071084.5,Basic,no pool and no yard
8669,57337,fifty-five,97,85366,1,6,1992,True,False,4797,2014,438,False,3,5750227.2,Luxury,has pool and has yard
8670,64732,eighty-two,47,85414,10,2,1995,True,True,274,720,947,True,6,6479107.5,Basic,has pool and no yard
8671,13037,forty-nine,66,88942,9,4,1995,True,True,9563,32,605,False,7,1315003.5,Luxury,has pool and has yard
8672,48520,twenty-five,95,27932,9,10,2001,False,True,2351,7039,105,False,4,4862564.1,Basic,has pool and no yard
8673,74788,forty-five,3,6745,4,10,2009,True,True,4433,8411,773,True,9,7483945.9,Luxury,has pool and has yard
8674,85208,fifty-five,75,43341,6,9,1998,True,False,1560,4291,373,False,9,8527688.8,Basic,has pool and no yard
8675,33643,sixty-four,55,5187,2,5,1994,True,True,9846,8414,173,False,3,3374768.4,Luxury,has pool and has yard
8676,53547,seventy-seven,35,50880,8,4,2002,False,False,7979,490,323,False,2,5355930.2,Basic,no pool and no yard
8677,85134,fifty-five,70,714,2,2,2016,True,True,2533,3208,981,True,5,8519159.6,Basic,has pool and no yard
8678,34485,thirteen,83,98141,1,6,1993,True,True,347,5791,547,True,6,3460379.3,Luxury,has pool and has yard
8679,76717,three,30,64110,1,2,2017,True,True,814,9811,990,False,6,7679009.7,Basic,no pool and has yard
8680,63650,twenty-one,10,68168,10,10,2007,False,False,6108,7675,721,True,0,6370607.7,Basic,has pool and no yard
8681,42237,sixty-nine,52,68679,3,4,1993,False,True,7236,6874,727,True,0,4229047.3,Basic,has pool and no yard
8682,16718,forty-three,86,56375,3,1,2010,True,True,1706,3750,694,True,8,1678693.0,Basic,has pool and no yard
8683,19838,sixty-four,48,35409,3,10,2004,False,True,3931,5303,155,False,8,1993919.4,Basic,has pool and has yard
8684,66045,thirty-one,83,11438,5,9,2019,False,False,5031,7986,366,False,7,6607358.9,Basic,no pool and no yard
8685,73235,twenty-seven,22,48606,2,9,1995,True,False,9660,1464,153,False,0,7327197.5,Basic,no pool and has yard
8686,95971,twenty-nine,61,91137,2,7,2012,False,True,2743,6447,674,False,2,9605457.2,Basic,has pool and no yard
8687,26519,one hundred,59,31377,10,7,1996,True,False,8414,8927,596,False,4,2659980.6,Basic,has pool and no yard
8688,76074,twenty,72,7973,3,2,1995,False,True,9387,2557,670,False,4,7614603.5,Basic,no pool and has yard
8689,11788,nine,15,83215,1,2,2020,False,True,1914,6239,982,True,6,1183060.0,Basic,no pool and has yard
8690,66281,ninety-eight,46,5380,2,1,2000,True,True,9616,4601,682,True,10,6630781.0,Basic,has pool and no yard
8691,27691,thirty-nine,97,95442,5,4,2020,True,False,2828,4709,439,False,6,2774041.0,Basic,has pool and no yard
8692,59016,fifty-four,45,69504,6,3,2011,False,True,6843,5761,127,False,2,5906126.1,Basic,no pool and no yard
8693,6048,sixty-five,43,48028,2,3,2021,False,False,5072,8070,575,False,9,610305.1,Basic,has pool and no yard
8694,29570,seventy-eight,45,13628,1,7,2011,False,False,7912,9276,240,False,9,2962411.1,Basic,has pool and no yard
8695,67642,ninety-eight,54,97506,5,8,2020,True,True,320,5182,777,True,5,6766834.0,Basic,no pool and no yard
8696,4033,ninety-seven,55,29173,5,1,1997,False,False,9450,7345,879,False,9,415922.7,Basic,has pool and has yard
8697,74546,three,1,99544,6,8,1990,False,False,1636,3471,530,False,8,7460101.0,Basic,has pool and no yard
8698,55678,fifty-nine,51,80148,4,10,2011,True,True,1078,4355,412,True,2,5573599.1,Basic,no pool and no yard
8699,10784,forty-two,43,3054,10,6,1990,True,True,8039,4258,976,True,1,1084037.0,Basic,no pool and has yard
8700,42810,three,14,98063,4,4,1996,True,False,5683,8432,674,True,8,4288800.6,Luxury,has pool and has yard
8701,19020,thirteen,69,93527,4,1,2004,False,True,3397,1240,181,False,8,1905429.4,Basic,no pool and no yard
8702,4499,five,77,33109,1,6,2002,False,True,6586,203,412,False,0,455382.2,Basic,has pool and has yard
8703,79130,twenty-nine,95,30053,2,5,1995,False,False,6368,2966,797,True,0,7925945.5,Basic,has pool and has yard
8704,34689,one hundred,85,54072,6,10,2000,True,True,5166,4262,821,True,7,3474451.0,Basic,no pool and has yard
8705,99075,thirty-eight,16,15401,10,5,2017,True,True,8181,6123,413,False,7,9911312.7,Basic,has pool and no yard
8706,76446,ten,8,92052,10,4,2004,False,False,3257,3214,403,True,6,7649095.4,Basic,has pool and no yard
8707,50185,ninety-nine,30,24039,1,1,2008,False,True,5699,8503,276,False,4,5021097.8,Basic,no pool and has yard
8708,17085,seventy-nine,12,3267,10,5,1993,False,True,7709,1820,960,True,8,1709963.3,Basic,no pool and no yard
8709,31076,sixteen,22,5859,3,5,2018,False,False,8821,4157,954,True,10,3112788.8,Basic,no pool and has yard
8710,81924,twenty-nine,62,78566,1,6,1990,False,False,2817,7210,755,False,10,8200485.0,Basic,has pool and no yard
8711,89829,twenty-three,20,41659,9,10,2011,False,True,4322,6157,732,False,8,8992972.1,Basic,has pool and has yard
8712,52458,thirty-one,82,97955,2,10,2013,True,False,7768,766,809,False,8,5253326.3,Basic,has pool and no yard
8713,65639,seventy-four,72,13424,10,1,2021,False,False,2607,8510,579,True,6,6573646.1,Basic,has pool and no yard
8714,41332,forty,90,36504,10,10,1994,True,True,9941,5595,938,True,8,4146474.4,Luxury,has pool and has yard
8715,45381,sixty-five,3,98233,10,4,2006,True,False,4163,8355,711,True,7,4543365.6,Basic,no pool and has yard
8716,1981,thirty-nine,6,40633,2,7,2008,True,False,722,4156,484,False,1,198774.8,Basic,no pool and no yard
8717,48178,sixty-seven,71,89760,10,2,2011,False,False,4452,3151,870,False,5,4824962.1,Basic,no pool and no yard
8718,733,eighty-six,83,1839,4,5,2011,False,False,5749,3578,413,False,5,81775.1,Basic,has pool and has yard
8719,16071,nine,66,1839,7,5,2003,False,True,9680,2539,581,True,8,1609170.3,Basic,no pool and no yard
8720,21122,ninety-nine,26,46816,7,2,2016,False,False,4815,3679,779,True,6,2113297.6,Basic,no pool and no yard
8721,90072,sixty-three,7,99403,9,10,2007,True,False,6103,7407,375,False,4,9008547.7,Basic,no pool and no yard
8722,3137,forty-eight,26,61569,6,5,2017,False,True,3238,5632,282,False,5,320868.7,Basic,has pool and has yard
8723,27286,forty-eight,3,90262,2,5,1996,False,False,4494,959,291,True,3,2728938.6,Basic,no pool and no yard
8724,37611,forty-seven,100,28086,8,2,2006,False,False,2848,9536,376,True,6,3766677.6,Basic,has pool and no yard
8725,84697,sixty-three,44,70930,6,8,2004,False,True,3454,4675,511,True,10,8474975.4,Basic,has pool and has yard
8726,21833,forty-three,26,80621,1,5,1997,True,True,3826,9886,692,True,0,2185327.7,Basic,no pool and no yard
8727,74139,forty-seven,33,9247,10,2,1992,True,False,4096,9984,638,True,0,7421289.2,Luxury,has pool and has yard
8728,41050,six,87,10831,2,1,2015,False,True,4162,1768,756,False,6,4117975.5,Basic,has pool and no yard
8729,16389,one,94,5894,2,5,1995,False,False,9963,9515,277,True,4,1647095.5,Basic,no pool and no yard
8730,72265,sixty-nine,59,23760,8,5,2005,False,False,8481,1145,918,True,6,7236109.5,Basic,has pool and has yard
8731,55752,forty-eight,42,32183,5,7,2019,True,True,829,5952,830,True,4,5580831.9,Basic,no pool and has yard
8732,42003,twenty-seven,55,80617,3,2,2008,False,False,8852,3576,322,False,4,4202952.8,Basic,no pool and has yard
8733,76453,forty-six,13,41014,10,3,2000,False,True,8106,9057,241,True,4,7652064.0,Basic,has pool and no yard
8734,95771,forty-four,92,24498,7,10,1993,False,False,1091,5672,382,False,4,9586445.3,Basic,has pool and has yard
8735,30042,eighty-four,65,38907,6,7,1999,False,False,1586,4054,142,False,2,3008534.9,Basic,no pool and no yard
8736,80827,fifty-one,82,44211,1,9,1996,False,False,3040,2627,155,False,6,8083933.6,Basic,no pool and no yard
8737,58109,eighty-six,43,23197,8,8,2007,True,True,1093,5361,375,True,2,5819714.7,Basic,has pool and no yard
8738,20006,ninety-five,13,7216,4,5,2002,False,False,9833,7526,313,False,2,2006536.2,Basic,has pool and no yard
8739,57530,seventy-two,2,58310,9,6,2001,True,False,3187,5589,399,False,5,5755191.1,Basic,has pool and no yard
8740,90929,thirty-five,93,44912,5,2,2015,True,False,4684,6733,696,True,10,9098666.5,Basic,no pool and no yard
8741,27488,ninety-one,36,82069,4,5,2008,False,True,304,5907,941,False,2,2755953.8,Basic,has pool and no yard
8742,36904,ninety-nine,68,41334,1,9,2020,True,False,4683,5461,527,False,4,3698721.0,Luxury,has pool and has yard
8743,11202,eighty-seven,37,9860,10,5,2019,False,True,9665,4839,929,True,1,1122248.9,Basic,no pool and no yard
8744,43882,three,97,31824,8,2,1996,True,True,3001,3084,933,False,0,4393079.6,Basic,no pool and no yard
8745,62869,eighteen,12,39297,4,1,2015,True,True,7713,8452,333,False,9,6288349.5,Basic,no pool and no yard
8746,59437,seventy-five,60,57505,2,10,2014,True,True,1716,534,455,True,9,5952617.4,Luxury,has pool and has yard
8747,88935,eight,93,36360,1,2,1990,False,True,8530,8210,913,True,0,8901934.0,Basic,no pool and has yard
8748,83026,sixty-eight,44,19406,2,9,2010,False,False,9272,2965,423,True,8,8305842.0,Basic,has pool and no yard
8749,19900,sixty-seven,54,60466,9,9,2020,False,True,5735,2325,446,False,4,1996710.0,Basic,no pool and has yard
8750,41204,one,95,42674,3,7,2010,False,False,5801,4102,184,False,7,4126585.0,Basic,has pool and no yard
8751,94261,ninety-four,31,79234,8,4,2008,False,True,9427,4484,164,True,0,9429690.8,Basic,no pool and no yard
8752,81511,seventy-four,10,63642,4,9,2016,True,False,4587,457,537,True,6,8154985.6,Basic,has pool and no yard
8753,59252,fifteen,27,70569,10,10,1994,True,True,3994,3476,315,False,7,5931506.4,Basic,no pool and has yard
8754,80067,twenty-three,73,58542,1,7,2021,True,False,5432,4385,260,False,9,8013211.1,Basic,no pool and no yard
8755,56902,thirty-two,50,79433,3,6,2010,False,False,449,4540,521,True,5,5694751.0,Basic,no pool and no yard
8756,10483,forty-six,19,65625,4,10,2001,False,False,7733,9749,352,True,9,1055996.1,Basic,has pool and has yard
8757,41987,eighteen,44,63402,8,2,2017,False,True,9181,6469,454,False,2,4201481.7,Basic,no pool and no yard
8758,88100,six,70,52009,7,6,2020,False,True,3085,2155,775,True,9,8812852.0,Basic,no pool and no yard
8759,70968,sixty,16,63631,6,5,2005,True,True,9015,4686,129,False,4,7101845.5,Basic,no pool and has yard
8760,67078,twenty-one,73,55794,6,8,1993,True,True,1839,6546,652,False,2,6717669.3,Basic,has pool and no yard
8761,10637,twenty-four,23,24499,7,10,1997,True,True,9659,8439,677,False,6,1067665.7,Basic,no pool and has yard
8762,71171,seventy-four,43,3824,6,7,2003,False,False,3187,2449,494,False,10,7123522.3,Basic,no pool and has yard
8763,82952,thirty-one,7,95942,9,3,2015,True,True,9960,9188,606,False,0,8299689.5,Basic,no pool and has yard
8764,92335,ninety-six,11,52973,1,2,1999,True,False,8282,4738,283,False,8,9237950.9,Basic,has pool and no yard
8765,60035,forty-six,77,9535,6,9,2008,True,True,9398,1135,314,False,8,6014540.8,Basic,no pool and has yard
8766,95492,sixty-five,77,94205,9,2,1997,True,True,8248,5604,376,False,10,9563379.7,Luxury,has pool and has yard
8767,20587,thirty-two,71,98056,5,5,2004,True,True,8473,7031,638,False,8,2067398.4,Basic,no pool and has yard
8768,13642,eight,96,24862,3,10,2009,False,True,9863,3993,822,True,9,1373966.9,Basic,no pool and no yard
8769,38700,ninety-eight,33,31106,8,3,1992,False,True,1055,3987,936,False,3,3874846.2,Basic,has pool and has yard
8770,87991,thirty-one,79,98095,2,2,2006,False,True,3085,2501,351,False,3,8804814.6,Basic,no pool and no yard
8771,48428,twenty-seven,9,7219,4,4,2010,True,False,5459,6096,506,True,1,4844049.0,Basic,no pool and no yard
8772,81171,one hundred,10,54421,3,10,2020,True,False,9872,4823,389,True,6,8123187.0,Luxury,has pool and has yard
8773,82899,eighty-nine,23,74100,8,10,2009,True,False,7445,4622,948,True,3,8291850.9,Basic,no pool and no yard
8774,47126,seventy-six,37,28810,10,4,1995,False,True,8674,1514,456,False,3,4720029.5,Basic,has pool and has yard
8775,83064,eighty-four,95,93610,9,6,1997,False,False,4297,6612,669,True,4,8314535.7,Basic,no pool and has yard
8776,63008,eighty-nine,12,17461,7,10,1995,True,True,6145,4547,746,True,8,6309285.5,Luxury,has pool and has yard
8777,23776,thirty-one,4,81286,5,3,2002,False,True,9338,108,547,False,10,2382847.2,Basic,has pool and no yard
8778,8597,twenty-four,27,27434,1,7,2018,False,False,2408,1292,781,True,7,867204.8,Basic,has pool and has yard
8779,65896,forty-four,40,69039,7,2,1994,False,True,202,6398,792,False,2,6601450.4,Basic,has pool and has yard
8780,47061,eighty-five,67,21553,10,7,2018,False,False,3054,2593,583,True,1,4713648.8,Basic,has pool and has yard
8781,19341,ninety-five,21,23979,7,4,2017,False,False,7998,4370,101,False,4,1944096.7,Basic,has pool and has yard
8782,9954,eighty-seven,32,74803,9,2,2011,False,False,2265,5296,787,True,0,999219.1,Basic,no pool and no yard
8783,86810,ninety-one,13,88670,5,7,2010,False,True,5919,9384,660,False,7,8686680.0,Basic,has pool and has yard
8784,28062,sixty,57,16192,3,1,1995,False,True,3522,1847,243,False,6,2815267.5,Basic,has pool and has yard
8785,29967,thirty-four,22,27710,9,2,2009,True,True,6133,9598,624,True,10,3006420.9,Luxury,has pool and has yard
8786,72748,twenty-three,90,29839,2,5,2006,False,True,8340,3812,884,False,2,7280260.6,Basic,has pool and no yard
8787,10132,fifty-seven,87,47276,10,8,2016,True,True,9397,5224,642,False,2,1024313.6,Luxury,has pool and has yard
8788,36932,six,93,72219,3,4,1990,False,True,5408,5439,895,True,8,3706286.0,Basic,no pool and has yard
8789,24309,twenty-three,28,26404,6,1,2013,False,False,2055,8197,173,False,9,2434268.3,Basic,has pool and no yard
8790,19319,eighteen,56,97994,3,8,2004,True,True,5348,251,220,False,7,1940995.4,Basic,has pool and no yard
8791,9078,sixty-three,48,21260,10,10,1994,False,False,7745,8737,137,False,3,909459.4,Basic,no pool and no yard
8792,1407,forty-four,19,77721,8,3,1995,True,False,3231,9485,757,False,0,147495.5,Basic,has pool and no yard
8793,38009,two,12,979,7,4,2018,False,False,5546,7155,419,False,6,3801895.8,Basic,no pool and no yard
8794,11688,thirteen,72,10203,7,8,2013,False,False,8377,2742,460,False,2,1180015.3,Basic,no pool and has yard
8795,74489,ninety-six,86,27113,1,2,2019,True,False,8704,1119,652,False,9,7450211.9,Basic,no pool and no yard
8796,91596,thirty,45,81897,8,10,2013,True,True,9428,806,468,True,3,9172881.3,Luxury,has pool and has yard
8797,35520,thirty-three,50,23139,1,6,2011,True,True,9326,5021,748,True,9,3554917.1,Basic,has pool and no yard
8798,3929,sixty,69,87322,7,5,1993,True,False,7470,3744,669,True,0,398629.3,Basic,has pool and no yard
8799,26424,thirty-two,7,41497,6,1,2020,False,True,2246,9861,876,False,6,2643550.0,Basic,no pool and no yard
8800,14074,eighty-five,78,18483,10,9,2003,True,False,6987,475,143,True,3,1421626.3,Luxury,has pool and has yard
8801,62598,thirty-nine,83,207,2,3,2008,True,False,4585,7347,405,False,7,6271214.8,Luxury,has pool and has yard
8802,51419,ninety-one,12,79245,5,4,2014,False,False,2145,3160,845,True,8,5147263.4,Basic,no pool and has yard
8803,71012,sixty-one,77,56090,8,3,2004,True,False,4665,5220,434,False,6,7108699.4,Basic,no pool and no yard
8804,69866,ninety-three,94,32080,8,3,2004,False,False,7437,3271,270,True,2,6995283.4,Basic,no pool and has yard
8805,75124,twenty-seven,20,32634,3,4,2009,True,False,7236,5625,325,True,6,7513990.9,Basic,no pool and no yard
8806,73117,sixty-four,58,72914,10,10,2004,True,False,8695,3966,683,True,0,7317591.4,Basic,no pool and has yard
8807,6086,forty-two,4,10079,1,3,1992,True,True,8861,4976,348,True,10,609401.2,Basic,no pool and no yard
8808,62114,eighty-five,78,18473,7,1,1994,False,True,8066,82,972,True,5,6218248.4,Basic,has pool and no yard
8809,85301,eighty-eight,50,24540,8,10,2016,True,True,5153,3018,449,False,4,8532351.6,Basic,no pool and no yard
8810,24046,twenty-nine,41,57817,3,8,2021,False,True,78,6697,681,True,2,2408555.1,Basic,no pool and no yard
8811,49729,forty-seven,74,99549,4,10,1999,True,False,4841,2955,391,False,7,4979777.9,Basic,has pool and no yard
8812,96177,fifty-one,73,80137,10,4,1997,True,True,4294,8149,816,True,3,9620405.7,Basic,no pool and no yard
8813,5279,thirty-seven,72,31339,7,6,2001,True,False,9278,7212,591,True,9,536296.1,Luxury,has pool and has yard
8814,64633,twenty,56,27883,3,4,2002,True,True,5082,9698,691,False,8,6472293.2,Basic,has pool and no yard
8815,26229,thirty-five,100,36669,4,6,2003,True,True,3372,255,274,True,7,2634608.3,Luxury,has pool and has yard
8816,92438,thirty-five,99,23151,7,5,2005,True,False,374,2440,160,True,9,9255862.5,Basic,no pool and has yard
8817,52332,thirty-six,33,28835,8,7,1995,False,False,2097,1463,938,True,10,5234888.5,Basic,no pool and no yard
8818,64088,fifty-two,67,7722,9,7,2011,True,True,8966,8195,867,False,3,6417344.1,Basic,has pool and no yard
8819,90832,fifty-four,90,56486,8,5,2011,False,False,8429,8117,185,False,8,9088841.1,Basic,no pool and no yard
8820,4169,twenty-seven,30,25409,3,2,2000,True,False,2774,9439,254,True,5,419550.0,Basic,no pool and no yard
8821,18501,sixty-three,13,33825,10,4,2004,True,True,7911,7763,204,False,1,1855087.4,Luxury,has pool and has yard
8822,21413,thirty-four,72,42530,8,6,2000,False,True,1799,2781,607,False,4,2154718.0,Basic,has pool and has yard
8823,84077,three,15,16401,4,5,1997,False,True,7329,2890,323,False,4,8412538.7,Basic,no pool and has yard
