,index,long_hair,forehead_width_cm,forehead_height_cm,forehead_width_mm,forehead_width_conventional_units,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender,index,long_hair,forehead_width_cm,forehead_height_cm,forehead_width_mm,forehead_width_conventional_units,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
2135,2135,0.8822236849029816,11.8,6.4,118.0,0.02580645161290325,0.09785730801074721,0.14785615488658266,0.7090344278159412,0.45632732299589274,Female,4621,0.8801920007216457,13.7,6.7,137.0,0.14838709677419348,0.6428840595097671,0.5426162298649764,0.8656083005076676,0.6329256825052737,Male
2136,2136,0.7764821589229604,13.6,5.2,136.0,0.1419354838709677,0.446802356323561,0.27486976789391404,0.24579230164894195,0.47939258157624187,Female,4622,0.8320906537891419,12.7,6.6,127.0,0.08387096774193542,0.7920059529196792,0.6528971403841688,0.9496878440281318,0.7627898856675643,Male
2137,2137,0.844672472677922,13.9,5.9,139.0,0.16129032258064516,0.9702946447860185,0.8743997423812526,0.8378595727366089,0.6919670754587386,Male,4623,0.5984388521059647,13.6,5.5,136.0,0.1419354838709677,0.36160609671617117,0.33512678056021755,0.23439390124064452,0.13768026279549866,Female
2138,2138,0.4440831113529133,14.2,7.0,142.0,0.18064516129032251,0.6016521852262242,0.601849548667884,0.1818698529490857,0.7176161465519465,Male,4624,0.5743791603363535,14.2,6.7,142.0,0.18064516129032251,0.5726340256230251,0.959257634597009,0.0025704186556597675,0.6144908747268925,Male
2139,2139,0.6853195872441727,14.2,6.5,142.0,0.18064516129032251,0.5170974026136572,0.5156861605147628,0.5944338311077142,0.5420211686543268,Male,4625,0.6287870850832437,12.3,7.1,123.0,0.05806451612903228,0.6052899909376244,0.583478000485012,0.696651912140063,0.5244920303010348,Male
2140,2140,0.6733295941489834,15.2,5.4,152.0,0.24516129032258058,0.7011231320859566,0.5419963413669905,0.8277980544992662,0.8246901564183674,Male,4626,0.4530477505231623,12.6,5.5,126.0,0.07741935483870963,0.1705124691308208,0.4162090060842903,0.27795229455287984,0.0956413741689815,Female
2141,2141,0.5186654465909389,12.5,5.5,125.0,0.07096774193548384,0.4922514611758356,0.12550889560409262,0.3010866496602412,0.009537938488679565,Female,4627,0.6957584318385496,12.3,5.9,123.0,0.05806451612903228,0.26440650060227944,0.00594757251704342,0.46019724004765433,0.0760385731549017,Female
2142,2142,0.5969614399738759,14.8,7.1,148.0,0.21935483870967745,0.6156555433339777,0.9227292642785867,0.9620558704454633,0.9510714655096788,Male,4628,0.811566354523073,12.3,5.5,123.0,0.05806451612903228,0.5688807507576406,0.595344041472806,0.7227248454999842,0.8920249552576466,Male
2143,2143,0.3285318792179462,13.1,5.2,131.0,0.10967741935483867,0.05945385699801192,0.7984907856638189,0.500391016258507,0.04128010196390397,Male,4629,0.6099886384445062,14.0,6.0,140.0,0.16774193548387095,0.6570925764874238,0.7365868898604172,0.722901742351623,0.5447277976060967,Male
2144,2144,0.33739398521774444,15.1,6.0,151.0,0.23870967741935478,0.1652351919328629,0.6772845361027712,0.5360916064104846,0.6489715200289066,Male,4630,0.8718656185639324,12.1,5.2,121.0,0.0451612903225806,0.9313935343958719,0.6644965506657994,0.9504948910306312,0.6679828404746544,Male
2145,2145,0.6350425957923764,13.1,5.2,131.0,0.10967741935483867,0.688374481674029,0.9019970937791595,0.32782747150705793,0.5210682590580467,Male,4631,0.63968001455603,12.0,5.7,120.0,0.03870967741935481,0.7671863031613952,0.9257306785520445,0.6857479511295189,0.9512688780964069,Male
2146,2146,0.7242157195490279,13.9,5.5,139.0,0.16129032258064516,0.9691286072188274,0.16151998096730524,0.58282518263655,0.7041377222530161,Male,4632,0.13486963876137575,13.2,6.0,132.0,0.11612903225806445,0.31074166529451064,0.02099599165517768,0.7928918625338337,0.26337168148880863,Female
2147,2147,0.287109206393211,15.3,6.3,153.0,0.2516129032258065,0.6863635100165927,0.6976352219627178,0.10705495338559168,0.7656449924763751,Male,4633,0.7825000578052883,13.9,6.0,139.0,0.16129032258064516,0.6457007586599064,0.7092223560314497,0.8353665982424285,0.7350005864257849,Male
2148,2148,0.5336182156924076,12.5,5.9,125.0,0.07096774193548384,0.6451438838312971,0.5020990237648252,0.11506065276477206,0.6831246709607371,Male,4634,0.3687542362552925,12.2,5.6,122.0,0.05161290322580638,0.3204041991443946,0.3496500724894821,0.18153844460220603,0.3948546951697238,Female
2149,2149,0.5167214442598473,14.1,6.4,141.0,0.17419354838709672,0.7550990027468197,0.2057279728030731,0.7814110817527671,0.7087256002282001,Male,4635,0.8761423267217308,14.0,5.6,140.0,0.16774193548387095,0.3521894063963403,0.13345295307855998,0.17424492312270579,0.372251114411515,Female
2150,2150,0.7515715853266127,11.9,6.7,119.0,0.03225806451612903,0.783529529686418,0.0377428389198724,0.49157982482070794,0.7532898022883088,Male,4636,0.8695958628289775,14.9,6.1,149.0,0.22580645161290322,0.7963603086529135,0.6437121181686639,0.8628190186839839,0.6809431669041275,Male
2151,2151,0.6225931724089067,14.0,6.1,140.0,0.16774193548387095,0.34484942044564415,0.14561957660705854,0.32635518879504505,0.06720635386067458,Female,4637,0.9793705397616004,12.7,5.7,127.0,0.08387096774193542,0.6932980349942555,0.5119361106272747,0.9478732521021045,0.5714219675314767,Male
2152,2152,0.8813039102644356,15.0,5.6,150.0,0.23225806451612901,0.5584569371093053,0.5196915284865222,0.535574025416067,0.879758300289928,Male,4638,0.8997627234033291,14.2,5.4,142.0,0.18064516129032251,0.2649177837547626,0.369987088279093,0.9121635590204304,0.5363665979945237,Female
2153,2153,0.8678420678457266,12.5,5.8,125.0,0.07096774193548384,0.582716214242335,0.9870642997648493,0.25862041152254883,0.8961735036304898,Male,4639,0.7654011646155693,12.3,5.1,123.0,0.05806451612903228,0.44590883559218436,0.4862831668679344,0.4855029199319339,0.32189934279825105,Female
2154,2154,0.9971038848655474,12.2,6.1,122.0,0.05161290322580638,0.0789949968428389,0.34598262014787523,0.24462995349873656,0.15055373816082263,Female,4640,0.5252647503401279,13.5,6.5,135.0,0.13548387096774192,0.17636609932091613,0.4246255403524306,0.03153107897927582,0.267410076572907,Female
2155,2155,0.2737298220187951,11.5,7.0,115.0,0.006451612903225784,0.837638252909265,0.8424894807908287,0.8700279660382333,0.07475998190204697,Male,4641,0.7017792826692537,11.5,5.8,115.0,0.006451612903225784,0.7741330049322782,0.12766644180681402,0.4571169769699097,0.012289810114272881,Female
2156,2156,0.8625562626284029,15.3,5.6,153.0,0.2516129032258065,0.21661879101798204,0.589005866182855,0.6274534705896522,0.8558438916053812,Male,4642,0.8029044726617399,13.9,6.0,139.0,0.16129032258064516,0.2633928682318935,0.20088652226076426,0.3387426544527419,0.25350580985442667,Female
2157,2157,0.8077458920266536,11.6,5.9,116.0,0.012903225806451568,0.15807159699686552,0.04083327403291276,0.3840595830385245,0.41809748845593286,Female,4643,0.9170423026045954,15.3,6.3,153.0,0.2516129032258065,0.8574650185173844,0.6374492837465098,0.805382296959454,0.6002824388502084,Male
2158,2158,0.3122659236825992,13.5,6.4,135.0,0.13548387096774192,0.5169713346897402,0.5502065009592039,0.12121929846577056,0.6685097000076792,Male,4644,0.752784893864165,13.5,6.0,135.0,0.13548387096774192,0.840944743024799,0.5882939170117774,0.12711082393096185,0.820650555233587,Male
2159,2159,0.8147835041346252,12.7,6.0,127.0,0.08387096774193542,0.9503436799128251,0.5909009589926392,0.5163623927431968,0.5725101865677116,Male,4645,0.4897336788066517,15.4,5.7,154.0,0.25806451612903225,0.8861662704793196,0.7471933134928992,0.5547781848853268,0.9211347450392361,Male
2160,2160,0.8271933235744617,15.3,6.2,153.0,0.2516129032258065,0.5894636275480638,0.7487313825075366,0.6943779926089786,0.9081159346946645,Male,4646,0.6366965128623165,12.8,6.1,128.0,0.09032258064516131,0.244968221000478,0.0889882711365258,0.026115812611173295,0.3057747916384267,Female
2161,2161,0.6539113035280504,13.1,5.7,131.0,0.10967741935483867,0.47797127283408913,0.6633297588539604,0.4143978780754854,0.3665789720381928,Female,4647,0.6571037258735601,14.0,5.6,140.0,0.16774193548387095,0.5537938273026992,0.010615630317670266,0.5544444794720512,0.6867299441801318,Male
2162,2162,0.6575154233031788,12.4,6.5,124.0,0.06451612903225806,0.5967115833786552,0.7652227335607074,0.5298808848744261,0.9498054879079341,Male,4648,0.8210677590509985,14.3,5.8,143.0,0.18709677419354842,0.17919109824492413,0.1113662211520513,0.46901891314181504,0.1667674153797859,Female
2163,2163,0.6073484580109546,11.9,5.1,119.0,0.03225806451612903,0.9583496652512358,0.18191435898211644,0.061948715392594667,0.245702234434669,Female,4649,0.7534271662212856,13.0,6.0,130.0,0.10322580645161288,0.3750235937895871,0.3315297343802016,0.16551461084931174,0.0668965703068588,Female
2164,2164,0.9076934254945439,11.7,5.3,117.0,0.01935483870967735,0.13062036586965164,0.43043498943630903,0.45834966033595487,0.23518250000686125,Female,4650,0.8464151728465035,11.5,5.9,115.0,0.006451612903225784,0.3856038029818118,0.7917756552935162,0.11457669050275987,0.12968567676986253,Female
2165,2165,0.5086490774706687,12.8,6.8,128.0,0.09032258064516131,0.7246624934251893,0.8254677841255235,0.659781115143605,0.82297989500813,Male,4651,0.6206523398102342,11.9,5.9,119.0,0.03225806451612903,0.15498123928218893,0.31761751316260756,0.01062515451583762,0.1921455575867576,Female
2166,2166,0.7678422811275145,13.8,6.2,138.0,0.1548387096774194,0.1865758654306236,0.6243673665320929,0.9948970592635513,0.1464743644369345,Female,4652,0.9945606410250951,12.7,6.5,127.0,0.08387096774193542,0.7653072389633724,0.8954166104583471,0.9636865298715585,0.8459215460241274,Male
2167,2167,0.925772506963617,13.7,6.3,137.0,0.14838709677419348,0.07742527954191264,0.42909433724440565,0.06036543828682506,0.16399453768803562,Female,4653,0.8359065887582104,11.9,6.1,119.0,0.03225806451612903,0.18851317139147716,0.9261658887258027,0.6411666024038422,0.5458872120625303,Male
2168,2168,0.766709743781723,13.6,5.8,136.0,0.1419354838709677,0.8536064903440559,0.8548718619459101,0.7222218772909725,0.683464535647893,Male,4654,0.9931737258292141,12.8,6.0,128.0,0.09032258064516131,0.007730288721524148,0.39245331455105037,0.609445586253732,0.9869127467999941,Male
2169,2169,0.22942912408563643,12.5,6.5,125.0,0.07096774193548384,0.5761148984528415,0.8647085700653623,0.8908633690409496,0.6327883202119273,Male,4655,0.8091334386560523,15.3,5.6,153.0,0.2516129032258065,0.9292997232034875,0.5513279340779735,0.2789005466325676,0.6092318325458276,Male
2170,2170,0.5565311443026624,14.2,6.4,142.0,0.18064516129032251,0.2624165584796674,0.4485655558980025,0.2754262314165577,0.28657693243619903,Female,4656,0.8669111876352795,14.1,5.9,141.0,0.17419354838709672,0.5352460568464958,0.7760827860626563,0.5289174945316886,0.7866326820095229,Male
2171,2171,0.00937480135055685,12.1,7.0,121.0,0.0451612903225806,0.5656872027553261,0.8503080240068732,0.9763559567976539,0.9672443266533586,Male,4657,0.6890934397065687,14.5,6.2,145.0,0.19999999999999998,0.9365005443717944,0.9368775520747525,0.770327189962108,0.695265314002931,Male
2172,2172,0.9430985702627177,13.0,5.1,130.0,0.10322580645161288,0.09655136592672442,0.06454780447866487,0.30477066949887155,0.6372587855297414,Female,4658,0.5192548485267625,13.5,5.6,135.0,0.13548387096774192,0.13268421233459865,0.020169123904289266,0.3748117918285683,0.22793619611692595,Female
2173,2173,0.9409139336759653,11.4,5.1,114.0,0.0,0.6075615174989166,0.08156264926025181,0.08184557856366897,0.7990004598347342,Female,4659,0.9576348980713381,12.9,6.7,129.0,0.0967741935483871,0.8311043334504553,0.1970831761877418,0.9556338095522189,0.8475347604467803,Male
2174,2174,0.17657034512457348,13.0,6.3,130.0,0.10322580645161288,0.9432177414066312,0.9885859738336629,0.5777175478230716,0.6120981049949974,Male,4660,0.5938951690893919,12.4,6.3,124.0,0.06451612903225806,0.5464938438428837,0.4923370594054034,0.2531582257410712,0.1379227942822167,Female
2175,2175,0.9350044826617508,12.5,5.9,125.0,0.07096774193548384,0.42345251811429213,0.3148981379410124,0.05850791705872299,0.9850406413441112,Female,4661,0.7409316630876929,11.5,5.2,115.0,0.006451612903225784,0.7592898297674203,0.7373753992208385,0.5167140438188401,0.7151722532495636,Male
2176,2176,0.7582705980267224,13.2,5.3,132.0,0.11612903225806445,0.07787592532811566,0.06442336559502293,0.16020196505279288,0.38674746720432635,Female,4662,0.9080433227148367,11.9,5.3,119.0,0.03225806451612903,0.9996482423826203,0.01972834215404007,0.773250465202983,0.005993774997283541,Female
2177,2177,0.6673481096458348,13.1,6.2,131.0,0.10967741935483867,0.2153295092750781,0.26891495340023286,0.38314142813144947,0.3705039717819302,Female,4663,0.721610452867741,12.1,5.2,121.0,0.0451612903225806,0.9856302689856911,0.851019540424991,0.659569716823873,0.6738640440256085,Male
2178,2178,0.9080487919755844,13.4,5.4,134.0,0.12903225806451613,0.5036921696843153,0.2635209812095719,0.21438502235593354,0.4679312568204588,Female,4664,0.938697583300055,12.5,6.5,125.0,0.07096774193548384,0.7179461434848069,0.9398746740247715,0.9232653421718158,0.4605227084983779,Male
2179,2179,0.956419590705426,11.8,5.2,118.0,0.02580645161290325,0.8349742253631192,0.543484051269963,0.5644590986601277,0.5219633415848266,Male,4665,0.4782280066493003,13.1,6.0,131.0,0.10967741935483867,0.3406068259349418,0.4571963140429768,0.05861550492939349,0.4580608128775091,Female
2180,2180,0.6778432192368222,13.4,5.8,134.0,0.12903225806451613,0.33525415610122317,0.4797273076689091,0.197347216113211,0.2681317756368826,Female,4666,0.8737232285140761,12.0,6.5,120.0,0.03870967741935481,0.41272880317717137,0.9802708620804148,0.8795546827373587,0.7940825291920585,Male
2181,2181,0.625521592958441,13.0,6.1,130.0,0.10322580645161288,0.7200301467457566,0.22140416626492465,0.4392771361411504,0.05249809435309738,Female,4667,0.9635234451581316,14.2,5.4,142.0,0.18064516129032251,0.8534756707058648,0.7118474883992041,0.614938504205923,0.1986832629128945,Male
2182,2182,0.6680804158209882,14.2,6.1,142.0,0.18064516129032251,0.8592242130165508,0.6748378194470981,0.7729364960359517,0.9853796994755145,Male,4668,0.9465804561869192,13.8,5.8,138.0,0.1548387096774194,0.5844381222722705,0.2587537543866809,0.8961883250160002,0.40370068806979637,Male
2183,2183,0.7576532665721678,13.3,5.4,133.0,0.12258064516129034,0.4126808940228302,0.34558554072711467,0.12653991313615015,0.17651196968693572,Female,4669,0.5419982640083245,13.3,6.3,133.0,0.12258064516129034,0.65362110547505,0.386736438685863,0.29708583328546334,0.6042121422986252,Male
2184,2184,0.25169755973382824,12.3,7.1,123.0,0.05806451612903228,0.9029586919839658,0.602526035413183,0.7549673897927174,0.8263607054471991,Male,4670,0.6421299453518703,13.0,6.1,130.0,0.10322580645161288,0.893153126131667,0.7195804878714598,0.5217272721261664,0.5701593115052939,Male
2185,2185,0.6408515717949193,12.5,5.6,125.0,0.07096774193548384,0.31950430195974117,0.03524309294226735,0.1237149580760466,0.6708478162498437,Female,4671,0.6242904408479264,14.7,5.2,147.0,0.21290322580645155,0.6606131743681855,0.5362834486268109,0.8911155877059347,0.864330101512387,Male
2186,2186,0.5831303590945431,13.2,6.6,132.0,0.11612903225806445,0.6348103942080014,0.3869678802801218,0.5206997800014663,0.7280155349880164,Male,4672,0.914007671987398,12.0,5.7,120.0,0.03870967741935481,0.1568664798287694,0.3106934355864459,0.905877442871032,0.35904107418688325,Female
2187,2187,0.6171257530180808,13.2,6.6,132.0,0.11612903225806445,0.5437318377167386,0.523357978214648,0.9961714711098997,0.8462284335533486,Male,4673,0.9586768236178045,15.1,6.8,151.0,0.23870967741935478,0.6170826324325637,0.8758232966322633,0.8257336940764068,0.5566245401290614,Male
2188,2188,0.6919236342581845,13.4,5.4,134.0,0.12903225806451613,0.2652832395632217,0.22821047775421044,0.30734864400029843,0.2914739685888936,Female,4674,0.6157956496359962,13.0,6.2,130.0,0.10322580645161288,0.2073389338732134,0.43395987594394314,0.9312615989180768,0.8810219862900406,Female
2189,2189,0.80410480911539,12.4,5.1,124.0,0.06451612903225806,0.6454523923372001,0.9513575661430445,0.7379715447412912,0.6752127906253796,Male,4675,0.6669987746261554,11.7,5.3,117.0,0.01935483870967735,0.32819376929887484,0.03510446245010773,0.4487340194899603,0.1472352805881012,Female
2190,2190,0.5748781348856067,11.6,6.2,116.0,0.012903225806451568,0.09383569423635824,0.05611521585521295,0.41214971140099754,0.4819673395025401,Female,4676,0.8657357574782032,12.5,6.3,125.0,0.07096774193548384,0.4012496046552529,0.37517638569128886,0.8706285885856107,0.441957022580999,Female
2191,2191,0.8188766556798273,12.4,5.2,124.0,0.06451612903225806,0.890849484522481,0.6391925403438022,0.7943721130916761,0.7635673562911723,Male,4677,0.8710730080084146,15.4,6.6,154.0,0.25806451612903225,0.3148379636134567,0.911340126314811,0.9513319972925318,0.9000268591493485,Male
2192,2192,0.9212595653932458,12.7,5.1,127.0,0.08387096774193542,0.18877425109602775,0.27079962316915274,0.07012069990707098,0.08278646584498106,Female,4678,0.767340897385998,15.4,5.5,154.0,0.25806451612903225,0.6314546413953595,0.8318430323566511,0.6147733373761379,0.509086184549709,Male
2193,2193,0.789501488630761,13.0,6.5,130.0,0.10322580645161288,0.43615448279739566,0.15190833034304502,0.39807418074267437,0.16459606415606381,Female,4679,0.9355631333282255,12.9,6.7,129.0,0.0967741935483871,0.9004757897482829,0.5084610608512778,0.8715271485095124,0.36278075635935375,Male
2194,2194,0.9242515222483519,12.5,6.6,125.0,0.07096774193548384,0.6304760439447233,0.5384343439849254,0.8274934024433243,0.869117673110783,Male,4680,0.6426014758831906,13.6,5.8,136.0,0.1419354838709677,0.43781437603494106,0.12911921993157816,0.26285381016128984,0.7698233008051782,Female
2195,2195,0.6169015371117784,12.3,6.0,123.0,0.05806451612903228,0.05830960431365079,0.6886567110782452,0.45303596460682755,0.4626802517102409,Female,4681,0.7844163113680558,13.7,6.0,137.0,0.14838709677419348,0.3543692673557341,0.5751322571171793,0.4860078351063579,0.159203447804873,Female
2196,2196,0.7636790966835321,11.9,5.3,119.0,0.03225806451612903,0.6993126382246823,0.06000728432923991,0.6796051697834725,0.1507675509317543,Female,4682,0.7176591212675584,14.9,6.4,149.0,0.22580645161290322,0.9576249326153587,0.8189578257855761,0.23883434827452532,0.985688761387756,Male
2197,2197,0.736045177922322,12.7,5.9,127.0,0.08387096774193542,0.5940967659428226,0.7535395911642118,0.5266680739371781,0.9374571398131379,Male,4683,0.9913320145376048,14.3,6.9,143.0,0.18709677419354842,0.8395621257891613,0.7519666802483971,0.6821616778421189,0.5153701566082494,Male
2198,2198,0.6441082683570123,13.1,6.2,131.0,0.10967741935483867,0.48329321060053804,0.3741678446535518,0.26131001486542227,0.4750015179866955,Female,4684,0.8538562077556449,13.4,6.2,134.0,0.12903225806451613,0.2301734791300069,0.3084044882959089,0.4929466402715841,0.4090393370321923,Female
2199,2199,0.10655800707167506,13.0,5.9,130.0,0.10322580645161288,0.014299238320851948,0.26537719492876133,0.30034171714053237,0.7487664446249818,Female,4685,0.9253566831212108,14.4,5.2,144.0,0.1935483870967742,0.8144606518241584,0.7833696145580598,0.795635151077836,0.4722082367201706,Male
2200,2200,0.7605254264068269,14.1,6.0,141.0,0.17419354838709672,0.12970897969465744,0.39003083840871156,0.7034708971327446,0.08384749956930448,Female,4686,0.7447898143188895,13.2,6.9,132.0,0.11612903225806445,0.7850029993279443,0.7480709370317467,0.7630790570830008,0.5397368736836193,Male
2201,2201,0.7219801378346982,13.3,5.7,133.0,0.12258064516129034,0.4335114917855659,0.46208388533382655,0.36775839283528716,0.17934372872138565,Female,4687,0.7185521780517973,13.0,7.0,130.0,0.10322580645161288,0.6084816956781389,0.6566380460623209,0.7345257398892839,0.7813381446160075,Male
2202,2202,0.9832392743497556,13.1,5.6,131.0,0.10967741935483867,0.3641758432398303,0.009412320706420674,0.7697547692704928,0.2267840579096872,Female,4688,0.9999774739237328,11.5,6.0,115.0,0.006451612903225784,0.3619279999931526,0.9133655171465229,0.043873223600958466,0.6831847870541838,Female
2203,2203,0.7234658512154839,11.8,6.5,118.0,0.02580645161290325,0.42333083005577204,0.7917135283495769,0.3659684293996763,0.628724865379342,Female,4689,0.8825063469768377,14.2,5.1,142.0,0.18064516129032251,0.5660788106972752,0.10716751479529357,0.02819932274123471,0.32246718196148766,Female
2204,2204,0.5692894026658746,13.2,5.9,132.0,0.11612903225806445,0.3971134245794983,0.6002200933034272,0.9391895259661671,0.8841073766128491,Male,4690,0.9671412391354668,14.3,5.8,143.0,0.18709677419354842,0.3269192748083144,0.3609230154534244,0.38739216194891624,0.08427096035657439,Female
2205,2205,0.47233953238757787,15.2,5.1,152.0,0.24516129032258058,0.7697986357452867,0.9628108363173423,0.6038286325942581,0.7494934039798877,Male,4691,0.6842964325622691,15.2,6.0,152.0,0.24516129032258058,0.9594294420138774,0.7578666127422974,0.96913507027962,0.8775980954534438,Male
2206,2206,0.8664192318082652,12.7,5.3,127.0,0.08387096774193542,0.4093423379889247,0.8236637771155679,0.16898229645417628,0.3078984003552394,Female,4692,0.8924088398295932,14.0,6.1,140.0,0.16774193548387095,0.09225353338900466,0.18693203163231153,0.41893025874223927,0.2984665109994423,Female
2207,2207,0.9380221253807024,11.7,5.9,117.0,0.01935483870967735,0.45413517436675194,0.23669139370600994,0.1551193988273616,0.2313526268280794,Female,4693,0.6026547907813857,12.0,5.5,120.0,0.03870967741935481,0.0013982253156463176,0.5935579914992418,0.3752362337266685,0.2451397428604163,Female
2208,2208,0.8993356590670114,13.1,5.2,131.0,0.10967741935483867,0.9984302871879169,0.7877681336475191,0.9875841455971746,0.8176322437373246,Male,4694,0.8911489390590387,12.0,6.9,120.0,0.03870967741935481,0.9637816214950574,0.8896910668341612,0.26974796096048154,0.758285304712204,Male
2209,2209,0.5834865668341318,13.2,5.4,132.0,0.11612903225806445,0.34705629305255836,0.37319794329673345,0.30598310664078976,0.2826862827559655,Female,4695,0.7171705255111194,14.0,6.5,140.0,0.16774193548387095,0.3163028532808039,0.8300966792900395,0.3186233069959434,0.4032134959358457,Female
2210,2210,0.7702646242222392,13.7,5.4,137.0,0.14838709677419348,0.30965519664117575,0.4805859085637808,0.7546881893374489,0.9479383285265492,Female,4696,0.8307397126208842,15.2,5.6,152.0,0.24516129032258058,0.9823090491189526,0.7847060620728707,0.8342023438546757,0.42476885439324985,Male
2211,2211,0.4554987073527199,11.6,6.7,116.0,0.012903225806451568,0.518540393193776,0.9273334875692112,0.001841265438652262,0.5616955460237321,Male,4697,0.8888736010358462,11.5,6.5,115.0,0.006451612903225784,0.3418872936651677,0.4893777661397667,0.10804567261634779,0.7607120000861207,Female
2212,2212,0.5313438274583397,14.8,5.7,148.0,0.21935483870967745,0.7441308887407033,0.7080411241358185,0.578790747036784,0.5799165040402621,Male,4698,0.5349834723669484,14.8,5.8,148.0,0.21935483870967745,0.6647432250917134,0.6582461809583362,0.5344275798428813,0.803809315199325,Male
2213,2213,0.8026245431981385,14.3,5.1,143.0,0.18709677419354842,0.11474015004058952,0.01716455805285938,0.24545229411346592,0.30001333392713814,Female,4699,0.5348466815933686,15.0,5.5,150.0,0.23225806451612901,0.7234965990596409,0.9594852544685035,0.5158490432588206,0.0964432900479838,Male
2214,2214,0.442186192716494,14.1,5.6,141.0,0.17419354838709672,0.8273253092024908,0.551868428512906,0.5614411405575431,0.9145820407456009,Male,4700,0.9590618835323893,11.9,6.9,119.0,0.03225806451612903,0.9891618492870511,0.5442677026903593,0.7143976713152733,0.9243963374691546,Male
2215,2215,0.5834220168938368,13.8,6.1,138.0,0.1548387096774194,0.9625455909250142,0.6993318069941149,0.7881480004584978,0.5652448369564421,Male,4701,0.5234488300087878,12.4,6.4,124.0,0.06451612903225806,0.062156638063887715,0.49141754173130203,0.03457533521629397,0.38701053997652274,Female
2216,2216,0.7624122819268104,12.1,6.6,121.0,0.0451612903225806,0.965509109855508,0.7981337107461772,0.9456001036884838,0.7607419511241431,Male,4702,0.6692675388764773,13.2,6.2,132.0,0.11612903225806445,0.1526803209388034,0.8491805125970961,0.4296382975982439,0.2653053462671155,Female
2217,2217,0.7144672891178991,13.5,5.5,135.0,0.13548387096774192,0.16139802178943463,0.13903872996356997,0.2765713681799665,0.9773527824246449,Female,4703,0.10647343315219016,11.8,5.7,118.0,0.02580645161290325,0.5119547995198181,0.01647916947210787,0.11099114069238625,0.04053693387781493,Female
2218,2218,0.8405718377495771,12.3,5.8,123.0,0.05806451612903228,0.7440623236845574,0.6301140393208091,0.8939136633730729,0.7881902769475435,Male,4704,0.6430082598047374,11.5,5.7,115.0,0.006451612903225784,0.443583656653639,0.23489968458341765,0.2588225311796754,0.16372769549921284,Female
2219,2219,0.8438618398202745,14.2,5.3,142.0,0.18064516129032251,0.6569950249645524,0.8672664088842111,0.9887104751140823,0.6723420918626187,Male,4705,0.5790156411780321,11.8,6.2,118.0,0.02580645161290325,0.48565512667431116,0.12488637716796686,0.06940466144581586,0.13244802071274553,Female
2220,2220,0.7628507195529051,13.7,6.5,137.0,0.14838709677419348,0.20805916249209006,0.5886861470689737,0.07328282952840348,0.12983148743972972,Female,4706,0.5909524835787647,12.0,6.3,120.0,0.03870967741935481,0.7267390142820421,0.9601081178447377,0.7932664469322435,0.595329790222294,Male
2221,2221,0.6072231981024221,14.3,6.1,143.0,0.18709677419354842,0.5960309838033893,0.7127373863655696,0.9242048856622878,0.8979775393377731,Male,4707,0.8301679631394305,14.2,6.1,142.0,0.18064516129032251,0.44932717373731046,0.3817384032398373,0.6713761480743388,0.12471968291680613,Female
2222,2222,0.9461508620380037,15.2,6.9,152.0,0.24516129032258058,0.5949132249091833,0.811451448459436,0.7046832247699083,0.8636271958378356,Male,4708,0.20140838484333928,12.0,5.6,120.0,0.03870967741935481,0.08798615240945273,0.2575251142430772,0.49279565231101913,0.0170437188078591,Female
2223,2223,0.9261584088898163,14.0,5.2,140.0,0.16774193548387095,0.25704234160795325,0.2379597670455702,0.3005390607492305,0.5230567691821797,Female,4709,0.7207957619467813,11.8,5.7,118.0,0.02580645161290325,0.7712396882797572,0.6256219341060284,0.7256776231964872,0.5685308711671413,Male
2224,2224,0.5617324581270744,14.1,6.3,141.0,0.17419354838709672,0.9967575759573388,0.10158245856363524,0.6693020061169803,0.06266080773499527,Female,4710,0.6803800702607787,13.3,5.2,133.0,0.12258064516129034,0.2621291883095745,0.38966418876226766,0.04298837396391969,0.26121076054873665,Female
2225,2225,0.6720460416407249,14.2,5.8,142.0,0.18064516129032251,0.8697679029473333,0.8003675837681434,0.5647113551421847,0.610365513132127,Male,4711,0.41416114741283794,14.0,5.6,140.0,0.16774193548387095,0.16851835265846005,0.04083822156846678,0.026915798732927987,0.4091950988564117,Female
2226,2226,0.8118681785912711,11.5,5.9,115.0,0.006451612903225784,0.519799710954598,0.9302936051761201,0.7369522331618705,0.9691904805445851,Male,4712,0.40493509917138387,12.1,6.3,121.0,0.0451612903225806,0.7096278188833661,0.727593717713887,0.8803844357542007,0.4086243279315574,Male
2227,2227,0.6245792916238703,15.2,6.0,152.0,0.24516129032258058,0.5998065672011935,0.681991372366819,0.9915626280821865,0.6562823732373528,Male,4713,0.7353912805473424,14.0,7.1,140.0,0.16774193548387095,0.6383554741412496,0.7401275808601518,0.6609523721593384,0.6921263600565681,Male
2228,2228,0.5230177140942056,12.1,5.9,121.0,0.0451612903225806,0.9820857797477216,0.7776787833841863,0.6821536852374386,0.9239288243742947,Male,4714,0.852674603874762,15.0,7.0,150.0,0.23225806451612901,0.6683954677701474,0.5188246828158503,0.40853930130055427,0.7320734137450697,Male
